,title,price,metros2,location,rooms,region
0,T2 no Arrabida,1750.0,112.0,"Santa Marinha e Sao Pedro da Afurada, Vila Nova de Gaia",2, Porto
1,partamento T3 sem moveis em penthouse com elevador privad...,6250.0,238.46,"Cascais e Estoril, Cascais",3, Lisboa
2,"Apartamento T3, 4 assoalhadas com areas generosas setubal",950.0,94.0,"Setubal (Sao Juliao, Nossa Senhora da Anunciada e Santa Maria da Graca)",3, Setubal
3,T2  PARQUE DOS POETAS,1900.0,82.0,"Oeiras e Sao Juliao da Barra, Paco de Arcos e Caxias, Oeiras",2, Lisboa
4,Apartamento T3 proximo ao Marques para arrendamento,1800.0,91.0,Bonfim,3, Porto
5,"Apartamento T1+T0, novo, para arrendamento, em Sao Vicente, Braga",1300.0,85.0,Sao Vicente,2, Braga
6,T2 para arrendamento - Pedroucos,980.0,113.0,"Pedroucos, Maia",2, Porto
7,T2 Alvalade,1600.0,64.0,Alvalade,2, Lisboa
8,"Apartamento T0 com Mezanino, novo, para arrendamento, em Sao Vicente",800.0,39.0,Sao Vicente,0, Braga
9,Apartamento T1 entre a Praca da Alegria e o Principe Real,1500.0,35.0,Santo Antonio,1, Lisboa
10,"Apartamento T1 Kitchnet para arrendamento, em Campanha",1450.0,40.0,Campanha,1, Porto
11,Apartamento T2 Centro da Maia,850.0,99.0,"Cidade da Maia, Maia",2, Porto
12,TO RENT * T3+3 + VARANDA VISTA RIO | LISBOA | SANTOS,4000.0,220.0,Estrela,3, Lisboa
13,Encantador T0 com garagem e arrecadacao para arrendar em Telheiras,900.0,35.0,Carnide,0, Lisboa
14,"Apartamento T4 no Pinheiro Manso, em Ramalde",2500.0,164.0,Ramalde,4, Porto
15,Apartamento T2 no Vale das Flores,900.0,83.0,Santo Antonio dos Olivais,2, Coimbra
16,"Apartamento T1 mobilado e equipado na Graca, Lisboa | ARRENDAMENTO",1400.0,30.0,Sao Vicente,1, Lisboa
17,"Apartamento para arrendamento, mobilado, NOVO, Vista Mar",750.0,38.64,Sines,1, Setubal
18,T2 em predio totalmente renovado em Campo de Ourique.,1450.0,56.0,Campo de Ourique,2, Lisboa
19,"Apartamento T1+1, novo, com garagem no Marques de Pombal",3700.0,111.0,Santo Antonio,1, Lisboa
20,"Apartamento T1 Arrendamento em Mafamude e Vilar do Paraiso,Vila Nova d",690.0,66.0,"Mafamude e Vilar do Paraiso, Vila Nova de Gaia",1, Porto
21,Apartamento T2 para arrendamento,1000.0,91.7,"Custoias, Leca do Balio e Guifoes, Matosinhos",2, Porto
22,Apartamento T2 para Arrendar em Benfica,1200.0,61.0,Benfica,2, Lisboa
23,Furnished Apartment in Chiado w/ Parking,3900.0,130.0,Misericordia,3, Lisboa
24,Otimo apartamento perto do Estadio do Dragao,1700.0,58.0,Campanha,1, Porto
25,Apartamento T3 para arrendamento,2500.0,96.8,Sao Domingos de Benfica,3, Lisboa
26,Excelente T1 na Praca do Marques de Pombal,1500.0,53.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",1, Porto
27,"Apartamento T2 para arrendamento em Celas, Coimbra",900.0,80.0,Santo Antonio dos Olivais,2, Coimbra
28,Apartamento T0 para arrendamento,700.0,31.5,Sao Vicente,0, Lisboa
29,Apartamento T1 / Cozinha Equipada / Centro de Leiria / Arrendamento,850.0,40.0,"Leiria, Pousos, Barreira e Cortes",1, Leiria
30,Apartamento T1 | Telheiras Centro,1100.0,68.0,Lumiar,1, Lisboa
31,"Apartamento T2 com varanda, na Boavista",1600.0,123.0,Ramalde,2, Porto
32,Apartamento T2 | Penha de Franca,1430.0,67.0,Penha de Franca,2, Lisboa
33,Apartamento T1 para arrendamento,1000.0,81.0,"Madalena, Vila Nova de Gaia",1, Porto
34,"Apartamento T3 com terraco, centro cidade Espinho",1200.0,128.0,Espinho,3, Aveiro
35,Apartamento T2 no Jardim da Parada em Campo de Ourique - Para Arrendar,1500.0,68.0,Campo de Ourique,2, Lisboa
36,T1 Penha de Franca Mobilado,900.0,48.0,Penha de Franca,1, Lisboa
37,T2 na Gafanha da Nazare,750.0,85.0,"Gafanha da Nazare, Ilhavo",2, Aveiro
38,Estudio mobilado e equipado em Paco de Arcos a 200m da praia,700.0,25.0,"Oeiras e Sao Juliao da Barra, Paco de Arcos e Caxias, Oeiras",0, Lisboa
39,T2 Mobilado e Equipado - Ao IC29 Gondomar Este,1250.0,83.3,"Gondomar (Sao Cosme), Valbom e Jovim, Gondomar",2, Porto
40,Apartamento T4 / Condominio Fechado / Gardens / Leiria / Arrendamento,1600.0,174.0,"Leiria, Pousos, Barreira e Cortes",4, Leiria
41,T1 NOVO no Cerrado da Praia - Alcochete,1350.0,60.05,Alcochete,1, Setubal
42,"Apartamento T2 sem moveis, em condominio fechado com pisc...",3000.0,113.0,"Cascais e Estoril, Cascais",2, Lisboa
43,Apartamento T2 para arrendamento,1650.0,65.5,Campo de Ourique,2, Lisboa
44,Apartamento T2 Centro de Almada,950.0,91.72,"Almada, Cova da Piedade, Pragal e Cacilhas, Almada",2, Setubal
45,Apartamento T1 para arrendamento,980.0,50.0,"Almada, Cova da Piedade, Pragal e Cacilhas, Almada",1, Setubal
46,Apartamento T3 para arrendamento,2200.0,117.0,Alvalade,3, Lisboa
47,Apartamento T0 / Parqueamento / Centro de Leiria / Arrendamento,650.0,46.0,"Leiria, Pousos, Barreira e Cortes",0, Leiria
48,"Apartamento T2 novo, em condominio fechado, em Faro",1350.0,112.0,Faro (Se e Sao Pedro),2, Faro
49,Otimo T1 na Foz,1500.0,57.0,"Aldoar, Foz do Douro e Nevogilde",1, Porto
50,Arrendamento de Apartamento T2 em Creixomil de frente ao Guimaraes Sho,1000.0,103.0,"Creixomil, Guimaraes",2, Braga
51,Apartamento T1 no Bolhao c/ Varanda,1500.0,45.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",0, Porto
52,Apartamento T4 + 1 no Saldanha para arrendar,2300.0,156.0,Avenidas Novas,4, Lisboa
53,Apartamento T2 Mobilado perto do Hospital Beatriz Angelo,1500.0,80.0,Loures,2, Lisboa
55,TO RENT * T4 + 3 | LISBOA | ESTRELA,3100.0,160.0,Estrela,4, Lisboa
57,Perfeito T2 perto do Bolhao,1500.0,110.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",2, Porto
58,"Apartamento T3 em Lisboa de 100,00 m2",1800.0,100.0,Campo de Ourique,3, Lisboa
59,Apartamento T2 de 94 m2 com varanda no centro Campo de Ourique,1800.0,86.0,Campo de Ourique,2, Lisboa
60,"Apartamento T3 em Sao Felix da Marinha, Vila Nova de Gaia",1980.0,134.0,"Sao Felix da Marinha, Vila Nova de Gaia",3, Porto
61,T3 para arrendar Mobilado em Miraflores,1350.0,100.0,"Alges, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras",3, Lisboa
62,Liiiving T2,2300.0,64.0,Bonfim,2, Porto
63,Apartamento T2 para arrendamento,1800.0,86.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",2, Porto
64,Apartamento T2| Remodelado | Equipado | Alvalade EUA,1600.0,70.0,Alvalade,2, Lisboa
65,Apartamento T2 para arrendamento,800.0,96.0,"Montijo e Afonsoeiro, Montijo",2, Setubal
66,"Apartamento T1 Arrendamento em Gafanha da Nazare,Ilhavo",650.0,60.27,"Gafanha da Nazare, Ilhavo",1, Aveiro
67,"Apartamento T1 c/ terraco e lugar de garagem - Paranhos, Porto.",1200.0,56.0,Paranhos,1, Porto
68,Apartamento T2 Novo com Varanda - Leca do Balio Matosinhos,1100.0,89.0,"Custoias, Leca do Balio e Guifoes, Matosinhos",2, Porto
69,Apartamento T2 Novo com Varanda - Leca do Balio Matosinhos,1200.0,109.1,"Custoias, Leca do Balio e Guifoes, Matosinhos",2, Porto
71,Apartamento T3 para arrendamento,3800.0,180.33,"Cascais e Estoril, Cascais",3, Lisboa
72,Apartamento T3 Novo com Varanda - Leca do Balio Matosinhos,1500.0,119.0,"Custoias, Leca do Balio e Guifoes, Matosinhos",3, Porto
75,Apartamento T2 no Centro da Parede,950.0,85.0,"Carcavelos e Parede, Cascais",2, Lisboa
76,T2 novo a 15 minutos Lisboa,1400.0,114.0,"Montijo e Afonsoeiro, Montijo",2, Setubal
77,Apartamento T3 no Montijo,2500.0,196.44,"Montijo e Afonsoeiro, Montijo",3, Setubal
79,T2 Quinta dos Barros com parqueamento,1400.0,99.25,Sao Domingos de Benfica,2, Lisboa
80,Apartamento T2 em Paranhos,1400.0,98.0,Paranhos,2, Porto
81,Arrenda-se apartamento T3 todo remodelado em Paranhos,1700.0,120.0,Paranhos,3, Porto
82,Apartamento T2 em Moreira para ARRENDAMENTO,880.0,77.0,"Moreira, Maia",2, Porto
83,Apartamento T3 para arrendamento,3500.0,172.0,"Matosinhos e Leca da Palmeira, Matosinhos",3, Porto
84,Apartamento T3 remodelado em Campo de Ourique para arrendamento,2800.0,135.0,Campo de Ourique,3, Lisboa
85,"Apartamento T1+1 com vista deslumbrante, em Troia, Carvalhal. Em Arren",1200.0,64.0,"Carvalhal, Grandola",1, Setubal
86,Apartamento T3 com vista Mar no Centro de Cascais junto ao Novo Auchan,2000.0,110.0,"Cascais e Estoril, Cascais",3, Lisboa
87,"Apartamento T3 com 145 m2, 1 lugar de garagem e arrecadacao para arren",1800.0,103.0,"Carnaxide e Queijas, Oeiras",3, Lisboa
88,Apartamento T3 para arrendamento,6500.0,147.5,Campo de Ourique,3, Lisboa
89,"T3 Duplex com jardim privativo (50m2) na Lapa, Lisboa",2500.0,110.0,Estrela,3, Lisboa
90,T5 Duplex para Arrendamento em Condominio Fechado no Pinheiro Manso,3500.0,225.0,Ramalde,5, Porto
91,"Apartamento T1 com mezanino, a estrear para arrendar em Aveiro",800.0,50.0,Gloria e Vera Cruz,1, Aveiro
92,"Apartamento T3 em Condominio fechado com piscina - Estoril, Amoreira",3000.0,130.0,"Alcabideche, Cascais",3, Lisboa
93,Apartamento T3 em Benfica,2100.0,81.0,Sao Domingos de Benfica,3, Lisboa
94,Apartamento T1 | Campo Pequeno,2100.0,48.0,Avenidas Novas,1, Lisboa
95,Apartamento T4+1 | Telheiras Centro,2650.0,213.0,Lumiar,4, Lisboa
96,"Apartamento T4 para arrendar em Matosinhos Sul, junto a praia (Brito C",3300.0,207.0,"Matosinhos e Leca da Palmeira, Matosinhos",4, Porto
97,Apartamento T4 para arrendamento,2750.0,215.0,"Matosinhos e Leca da Palmeira, Matosinhos",4, Porto
98,Apartamento T3 totalmente renovado com 117 m2  no Alto de Alges,1950.0,117.0,"Alges, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras",3, Lisboa
99,"Arrenda-se Apartamento T2 novo com garagem no Montenegro, Faro",1500.0,84.0,Montenegro,2, Faro
100,Apartamento T3 na Rua Saragoca em Coimbra,1350.0,140.0,"Coimbra (Se Nova, Santa Cruz, Almedina e Sao Bartolomeu)",3, Coimbra
101,Arrendamento T3 Aldoar,1400.0,104.0,"Aldoar, Foz do Douro e Nevogilde",3, Porto
102,Apartamento T3 com Varandas - Condominio Privado - Consti...,2500.0,163.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",3, Porto
103,T2 de charme com 144m2 novo em r/c equipado e totalmente ...,3200.0,135.7,Arroios,2, Lisboa
104,T3 Gare do Oriente Lisboa,2300.0,143.0,Olivais,3, Lisboa
105,"T2 renovado, res chao, condominio fechado, Azeitao, terraco privado",1550.0,88.0,Azeitao (Sao Lourenco e Sao Simao),2, Setubal
106,"T2 com patio a estrear, arrendamento, no Centro de Lisboa",1500.0,51.0,Campo de Ourique,2, Lisboa
107,T3 Condominio de Luxo em frente ao mar,3500.0,167.0,"Canidelo, Vila Nova de Gaia",3, Porto
108,Apartamento T4 para arrendamento,1700.0,186.0,Sao Victor,4, Braga
109,"Arrenda-se Moradia T4 Isolada c/ piscina na Quinta do Romao, Quarteira",3500.0,180.0,"Quarteira, Loule",4, Faro
110,"Apartamento T3 nos Pinhais da Foz, Foz do Douro",2200.0,142.0,"Aldoar, Foz do Douro e Nevogilde",3, Porto
111,Apartamento T3 c/ garagem box - Aguas Santas,1060.0,130.0,"Aguas Santas, Maia",3, Porto
112,Apartamento T4 no centro historico de Cascais com vista Mar,4000.0,137.0,"Cascais e Estoril, Cascais",4, Lisboa
113,Fabuloso T3 nas Laranjeiras para Arrendamento,2000.0,105.0,Sao Domingos de Benfica,3, Lisboa
114,Apartamento T2 para arrendamento,2500.0,95.0,Misericordia,2, Lisboa
115,T0 de charme e espacoso no centro com AC,1000.0,37.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",0, Porto
116,T5 Duplex e Terraco na Rua dos Bragas SEM FIADOR,1800.0,130.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",5, Porto
117,"SEM FIADOR. Ao metro Marques, mobilado e equipado",900.0,40.0,Paranhos,0, Porto
118,T1 ao metro Mobilado SEM FIADOR,1100.0,55.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",1, Porto
119,Mimoso T1 Junto Jardim Campo Grande e metro Alvalade,1195.0,30.0,Alvalade,1, Lisboa
120,"T4 R. Constituicao, Mobilia nova",1600.0,110.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",4, Porto
121,T2 NOVO A ESTREAR  SottoMayor Premium Apartments| Junto Mq. Pombal,2900.0,72.0,Santo Antonio,2, Lisboa
122,"Apartamento T2 Arrendamento em Alcochete,Alcochete",1300.0,90.0,Alcochete,2, Setubal
123,T2 Duplex com varanda na margem do Douro - Porto,1600.0,123.0,Lordelo do Ouro e Massarelos,2, Porto
124,Furnished Apartment in Arroios w/ Terrace,2350.0,63.0,Arroios,2, Lisboa
125,Furnished Apartment in Alvalade w/ Balcony,2400.0,102.0,Alvalade,3, Lisboa
126,Otimo T1 Mezzanine no Bolhao,1500.0,120.0,Bonfim,0, Porto
127,Fantastico T4 convertido em T3 com Patio na Av. de Berna - Arrendament,4000.0,146.0,Avenidas Novas,3, Lisboa
128,Incrivel apartamento T3 C/Garagem e vista mar,3000.0,100.0,"Matosinhos e Leca da Palmeira, Matosinhos",3, Porto
129,Apartamento T3 para arrendamento,2400.0,117.0,Avenidas Novas,3, Lisboa
130,Apartamento T3 Duplex a Via Engenheiro Edgar Cardoso,2500.0,170.0,"Santa Marinha e Sao Pedro da Afurada, Vila Nova de Gaia",3, Porto
131,"Excelente T2 para Arrendar, na Bela Vista",1000.0,69.0,Marvila,2, Lisboa
132,Apartamento T2 com terraco e box em condominio fechado com piscina,2250.0,112.0,"Madalena, Vila Nova de Gaia",2, Porto
133,"Apartamento T2, equipado, bom estado, Olhao, Algarve",900.0,96.0,Olhao,2, Faro
134,T2 Mobiliado no Bairro do Rosario,2950.0,120.0,"Cascais e Estoril, Cascais",2, Lisboa
135,Apartamento T2 na Rua dos Fanqueiros para arrendamento de longa duraca,2700.0,105.0,Santa Maria Maior,2, Lisboa
136,Ap.T1 em Sao Vicente - Braga,750.0,53.1,Sao Vicente,1, Braga
137,Apartamento T4 em Sao Domingos de Rana Com Garagem Box,2100.0,132.0,"Sao Domingos de Rana, Cascais",4, Lisboa
138,Apartamento T2 para Arrendamento - Viana do Castelo,700.0,80.0,Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,2, Viana do Castelo
139,Apartamento T3 para arrendamento,3500.0,91.15,Arroios,3, Lisboa
140,Apartamento T1 para arrendamento,1200.0,43.0,Penha de Franca,1, Lisboa
141,Apartamento T4 para arrendamento,2750.0,141.0,Sao Domingos de Benfica,4, Lisboa
142,Apartamento T1 para arrendamento,1500.0,71.0,Campo de Ourique,1, Lisboa
143,Apartamento para arrendar na Penha de Franca,1100.0,50.0,Sao Vicente,0, Lisboa
144,Apartamento T2 | mobilado e equipado | Arrendamento | Coimbra,950.0,86.0,Santo Antonio dos Olivais,2, Coimbra
145,T3 Novo c/ Lugar de Garagem na Constituicao (Centro Porto),2500.0,155.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",3, Porto
146,"Apartamento T3 no condominio Quelhas 28, Lapa, Lisboa",4000.0,128.0,Estrela,3, Lisboa
147,"Apartamento T3 para arrendamento sem moveis em Santo Antonio, Lisboa",3000.0,140.0,Misericordia,3, Lisboa
148,T1 Novo Condominio fechado com Jardim na Foz Velha ,1400.0,49.4,"Aldoar, Foz do Douro e Nevogilde",1, Porto
150,Corroios T3 Urbanizacao recente com garagem em Box,1250.0,103.5,"Corroios, Seixal",3, Setubal
151,"Apartamento T1 em Lisboa de 65,00 m2",1500.0,65.0,Campolide,1, Lisboa
152,Maravilhoso Estudio na Baixa do Porto,1400.0,45.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",0, Porto
153,T2 Arrendar - Espinho,975.0,92.9,Espinho,2, Aveiro
154,"T3 Novo, com Lugar de Garagem, Porto",2500.0,155.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",3, Porto
155,Apartamento T3 para arrendamento,2900.0,130.0,Carnide,3, Lisboa
156,POP Joao Crisostomo - o mais charmoso T0 das Avenidas Novas!,1750.0,33.0,Avenidas Novas,0, Lisboa
157,Apartamento T2  em Condominio Fechado com piscina para Arrendamento,2500.0,105.0,"Pontinha e Famoes, Odivelas",2, Lisboa
158,Apartamento T4 para arrendamento na baixa do Porto,2200.0,150.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",4, Porto
159,Principe Real | Charme | Remodelacao a Estrear | Localizacao,1650.0,54.0,Misericordia,2, Lisboa
161,T1+1 em Canidelo,1300.0,132.0,"Canidelo, Vila Nova de Gaia",1, Porto
162,Arrendamento Apartamento T0 Duplex - Maia,600.0,35.0,"Pedroucos, Maia",0, Porto
163,"Arrendar T2 Vilar de Andorinho, cozinha equipada, 2 banhos, L. Garagem",840.0,92.0,"Vilar de Andorinho, Vila Nova de Gaia",2, Porto
164,Apartamento T2 Triplex na margem fluvial de Gaia com vist...,1600.0,111.0,"Santa Marinha e Sao Pedro da Afurada, Vila Nova de Gaia",2, Porto
165,Apartamento T4 na Avenida de Franca - Exclusivo Replica,1850.0,138.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",4, Porto
166,T3 em Canidelo,1800.0,140.0,"Canidelo, Vila Nova de Gaia",3, Porto
167,"Lisboa Campo de Ourique T2, com excelente exposicao solar, totalmente",2499.0,91.0,Campo de Ourique,2, Lisboa
168,Apartamento T2 na Boavista,1200.0,62.6,Ramalde,2, Porto
169,Incrivel Apartamento - 144m2 - Varanda e Garagem,3500.0,144.0,Avenidas Novas,3, Lisboa
170,Apartamento T4 para arrendamento,5000.0,189.0,Santa Maria Maior,4, Lisboa
171,T3 com terraco e garagem nas Laranjeiras,1850.0,105.0,Sao Domingos de Benfica,3, Lisboa
172,"Apartamento T2 Arrendamento em Canelas,Vila Nova de Gaia",900.0,101.0,"Canelas, Vila Nova de Gaia",2, Porto
173,Apartamento T4 para arrendamento,2250.0,189.93,Ramalde,4, Porto
174,Apartamento T3 para arrendamento,2500.0,107.0,Campo de Ourique,3, Lisboa
175,Apartamento T3 em Lavadores,3500.0,130.0,"Canidelo, Vila Nova de Gaia",3, Porto
176,T1 condominio,960.0,80.9,"Mafamude e Vilar do Paraiso, Vila Nova de Gaia",1, Porto
177,T1 SEM FIADOR e Flexibilidade no prazo,1000.0,65.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",1, Porto
178,"Excelente apartamento T2 - Com garagem, Baixa do Porto, campo 24 ag...",1200.0,106.0,Bonfim,2, Porto
179,Furnished Apartment in Saldanha w/ Pool & Gym,2600.0,64.0,Arroios,1, Lisboa
180,"Apartamento T5 totalmente remodelado, para arrendamento em Alges",2200.0,127.0,"Alges, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras",5, Lisboa
181,TUDO A MAO! Grandes areas. Excelente estado (REMODELACOES...,2200.0,160.0,Estrela,3, Lisboa
182,T2 com vista Tejo e 2 garagens no Parque das Nacoes,2800.0,110.0,Parque das Nacoes,2, Lisboa
184,Apartamento T2 para arrendamento com vista mar em Paco de Arcos,1600.0,90.35,"Oeiras e Sao Juliao da Barra, Paco de Arcos e Caxias, Oeiras",2, Lisboa
185,T2 centro Lisboa a 2 min Metro Arroios e 8 min Metro Alameda,1400.0,105.0,Arroios,2, Lisboa
186,"Apartamento T2 - Ericeira, A Casa das Casas",1100.0,97.0,"Ericeira, Mafra",2, Lisboa
187,Apartamento T2 para arrendamento,1450.0,61.0,Olivais,2, Lisboa
188,Magnifico T3 remodelado Coz/Equipada,1000.0,115.0,"Castanheira do Ribatejo e Cachoeiras, Vila Franca de Xira",3, Lisboa
189,"Apartamento T2 sem moveis, novo a estrear, no Monte Estoril",2500.0,120.0,"Cascais e Estoril, Cascais",2, Lisboa
190,"Fantastico apartamento T1, Lisboa",1450.0,77.0,Sao Domingos de Benfica,1, Lisboa
191,T2+2 | Baixa do Porto | Cozinha Equipada | MaiaGest,1500.0,118.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",2, Porto
196,"Apartamento T3 com garagem, no Alto das Flores, Cascais",2500.0,140.0,"Cascais e Estoril, Cascais",3, Lisboa
197,Apartamento T2 para arrendamento mobilado e equipado em Cascais,1500.0,55.0,"Cascais e Estoril, Cascais",2, Lisboa
198,T2 Duplex em condominio fechado com piscina,1450.0,134.5,"Perafita, Lavra e Santa Cruz do Bispo, Matosinhos",2, Porto
199,Apartamento T4 | Remodelado | Semi Equipado | Olivais,1690.0,100.0,Olivais,4, Lisboa
200,Apartamento T1 Arrendamento avenida Republica V N Gaia,700.0,41.0,"Mafamude e Vilar do Paraiso, Vila Nova de Gaia",1, Porto
201,Excelente Apartamento T3 na Cruz Quebrada com Terraco,3500.0,172.0,"Alges, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras",3, Lisboa
202,Arrenda-se Apartamento T3 com Terraco e Vista Mar - Canid...,2250.0,126.7,"Canidelo, Vila Nova de Gaia",3, Porto
203,Apartamento T2 para arrendamento,1200.0,60.0,Carnide,2, Lisboa
204,T4 | Duplex | 2 Lugares de Garagem | MaiaGest,1950.0,260.0,Campanha,4, Porto
206,"Apartamento T3 para arrendar em Lordelo de Ouro, Porto",1600.0,112.0,Lordelo do Ouro e Massarelos,3, Porto
207,Apartamento T3 em condominio privado com piscina para arr...,2500.0,128.53,"Alcabideche, Cascais",3, Lisboa
208,TO RENT * T2+2 DUPLEX | PORTO | CEDOFEITA,2500.0,195.0,Lordelo do Ouro e Massarelos,2, Porto
209,Apartamento T1 para arrendamento,1200.0,38.0,Sao Vicente,1, Lisboa
210,Apartamento T2 para arrendamento na Graca com piscina,3000.0,113.0,Sao Vicente,2, Lisboa
211,Apartamento T3 para arrendamento junto a Avenida da Liberdade,8000.0,137.0,Santo Antonio,3, Lisboa
212,Apartamento T2 para arrendamento com terraco e jardim em Lisboa,4000.0,114.2,Santo Antonio,2, Lisboa
213,Apartamento T3 com vista mar para arrendamento no Estoril,1900.0,120.0,"Cascais e Estoril, Cascais",3, Lisboa
214,Apartamento T4  Monte Estoril.,4500.0,180.0,"Cascais e Estoril, Cascais",4, Lisboa
215,"Apartamento T4 (triplex), sem moveis, novo a estrear no E...",5250.0,238.66,"Cascais e Estoril, Cascais",4, Lisboa
216,"Apartamento T3 sem moveis, duplex, novo a estrear no Esto...",4500.0,168.47,"Cascais e Estoril, Cascais",3, Lisboa
217,"Apartamento T4 sem moveis, inserido em condominio fechado...",6000.0,205.5,"Cascais e Estoril, Cascais",4, Lisboa
218,NOVO T2 com varandas e estacionamento em condominio com p...,3000.0,108.0,Sao Vicente,2, Lisboa
219,"T2+1 com PATIO - Miradouro de Santa Luzia, perto da Se Ca...",2900.0,75.0,Santa Maria Maior,2, Lisboa
220,"Apartamento T3 - Bairro do Rosario, Cascais.",2700.0,138.0,"Cascais e Estoril, Cascais",3, Lisboa
221,Apartamento T1 para arrendamento mobilado com garagem em Lisboa,3500.0,72.0,Santo Antonio,1, Lisboa
222,"Apartamento T3 para arrendamento, sem moveis em Santo Antonio",3700.0,160.0,Santo Antonio,3, Lisboa
223,Apartamento T4 com terraco para arrendamento nas Avenidas Novas,6000.0,170.5,Avenidas Novas,4, Lisboa
224,"Apartamento T3 duplex, sem moveis para arrendar no Restelo, Lisboa",2900.0,116.0,Belem,3, Lisboa
225,"Apartamento T3 para arrendamento, sem moveis no Alto do Restelo",5000.0,197.0,Belem,3, Lisboa
226,Apartamento T3 para arrendamento em Santa Maria Maior,3200.0,132.73,Santa Maria Maior,3, Lisboa
227,Apartamento T3 para arrendamento sem moveis na Misericordia,4500.0,284.54,Misericordia,3, Lisboa
228,"Apartamento T2 para arrendamento sem moveis no Chiado, Lisboa",3000.0,114.76,Santa Maria Maior,2, Lisboa
229,T1 | Varandas do Douro | Lugar de Garagem | MaiaGest,980.0,50.0,Campanha,1, Porto
230,T3 | Pinhais da Foz | Vista Mar | MaiaGest,1550.0,125.0,"Aldoar, Foz do Douro e Nevogilde",3, Porto
231,T2 | Centro de Matosinhos | Lugar de Garagem | MaiaGest,1650.0,100.0,"Matosinhos e Leca da Palmeira, Matosinhos",2, Porto
232,Apartamento T3 Montijo - Pinus Urban Garden Novo - 3 Suites,2200.0,202.0,"Montijo e Afonsoeiro, Montijo",3, Setubal
233,"Apartamento T3 em triplex, totalmente mobilado, em Cascais",9000.0,293.0,"Cascais e Estoril, Cascais",3, Lisboa
234,"Apartamento T3 NOVO na Urb. Moinhos do Cruzeiro, Odivelas.",1700.0,122.28,"Pontinha e Famoes, Odivelas",3, Lisboa
235,Apartamento T3 Arrendamento Lourinha,2250.0,121.66,"Lourinha e Atalaia, Lourinha",3, Lisboa
236,"APARTAMENTO T3 para Arrendar na cidade de Ponta Delgada, ...",1300.0,166.14,"Sao Jose, Ponta Delgada",3, Ilha de Sao Miguel
238,"T2 Recuado ao Monte da Virgem, Arrendar, Gaia, Porto",890.0,92.0,"Vilar de Andorinho, Vila Nova de Gaia",3, Porto
239,Apartamento T1 | Semi Equipado | Ar condicionado | Benfica,1000.0,90.0,Benfica,1, Lisboa
240,Blue Beach by A Casa das Casas,1650.0,121.0,"Ericeira, Mafra",2, Lisboa
241,Ericeira Beach by A Casa das Casas,1150.0,59.0,"Ericeira, Mafra",1, Lisboa
242,Riba.mar Blue Villas T1 by ACasaDasCasas,1490.0,71.0,"Santo Isidoro, Mafra",1, Lisboa
243,Riba.mar Blue Villas T3 by ACasaDasCasas,1930.0,127.0,"Santo Isidoro, Mafra",3, Lisboa
244,Riba.mar Blue Villas T2 by ACasaDasCasas,1715.0,107.0,"Santo Isidoro, Mafra",2, Lisboa
245,Apartamento T2 com 108m2 em condominio privado com Piscin...,2000.0,108.0,Sao Domingos de Benfica,2, Lisboa
246,"Apartamento T4 Arrendamento em Lordelo do Ouro e Massarelos,Porto",3500.0,175.0,Lordelo do Ouro e Massarelos,4, Porto
247,Apartamento T3 com terraco e vista sobre a cidade de Lisboa,2300.0,120.0,Carnide,3, Lisboa
248,T2  no Condominio das Entre Quintas  Leca da Palmeira,1450.0,100.0,"Matosinhos e Leca da Palmeira, Matosinhos",2, Porto
249,Apartamento T2+2 Triplex em Lisboa,2550.0,110.0,Alvalade,2, Lisboa
250,Apartamento T5 Mobilado c/ Garagem dupla fechada - Figueira da Foz,1300.0,135.0,"Buarcos e Sao Juliao, Figueira da Foz",5, Coimbra
